round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best_threshold,fed_brier,fed_ece,fed_auprc_lift,fed_auroc,fed_auprc,fed_f1_best,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.24378311512181777,13.000814706825592,173.35872,173.35872,0.035646615445478584,0.9580209895052474,0.10395360896657074,0.1405860526258785,0.2561285523181109,1.0414767414399166,0.9217493308378899,0.9964362061363095,0.9799675123798223,0.8831329757963217,0.26251816775282477,0.9458678153593523,0.9780634191828269,0.9832657200811359,0.9832657200811359,0.5139672756195068,0.45280149964025784,0.23686548871096927,0.9670822942643391,0.00024672357696195495,0.021726261452386098,0.00024672357696195495,
12.0,0.21610596442045044,6.80297296522483,190.63296,190.63296,0.9991046702896288,0.9580209895052474,0.36160807702494885,0.035604523805894045,0.01793064232887713,1.0383316764726278,0.9171302540997002,0.9947963422714675,0.9783412207940543,0.9747777917344171,0.2947629987341178,0.9495201762614602,0.9818400997443155,0.9832657200811359,0.9832657200811359,0.5145873427391052,0.4522740635788648,0.23638856774711195,0.9670822942643391,0.0005985996808939459,0.3733641622239361,0.0002313052379465115,0.0006591146327970867
13.0,0.20936699053866334,6.2576370086487145,191.24928,191.24928,0.035646615445478584,0.9580209895052474,0.07398023698730269,0.08809551950763071,0.15285117239474894,1.0413333759215802,0.9177557685803562,0.9962986614736047,0.9793407210439292,0.9257871064467766,0.3686881710347414,0.955276127153184,0.9877919726364797,0.9832657200811359,0.9832657200811359,0.5145842432975769,0.45220266324920844,0.23632429111245035,0.9670822942643391,0.0002350905222662125,0.02079084195793257,0.0002350905222662125,
14.0,0.19800454435306597,5.4731380992579295,208.52352,208.52352,0.9991046702896288,0.9580209895052474,0.07009234798812436,0.28203120038932317,0.4555382352584843,1.0392917225942073,0.8797879882768472,0.9943399023414786,0.9793407210439292,0.6905461203824318,0.4437346648537984,0.9646456361873131,0.9974804025557312,0.9832657200811359,0.9832657200811359,0.5137356519699097,0.4529147151105124,0.2369680887175474,0.9670822942643391,0.000694772393454801,0.4355064282654837,0.00028929088448512527,0.000761589224512235
15.0,0.2076252041347851,5.931536730563195,209.13984,209.13984,0.035646615445478584,0.9580209895052474,0.1314289781196543,0.04283280816429019,0.029590376626247743,1.0396099122946898,0.8848812270980497,0.9946451730616407,0.9793407210439292,0.9658938081661198,0.3733883445074781,0.9590708810626218,0.9917158930018344,0.9832657200811359,0.9832657200811359,0.5135388374328613,0.45305166892577287,0.23709481001563307,0.9670822942643391,0.00017502474504554698,0.0155554106386262,0.00017502474504554698,
16.0,0.18251963219719575,5.544192606500745,226.41408,226.41408,0.9991046702896288,0.9580209895052474,0.1594314801281896,0.03797074974251144,0.054873557239100666,1.042159812442619,0.9341930393215094,0.9970915434291278,0.9793407210439292,0.9707239403554038,0.31584149905449543,0.9495166863983475,0.9818364910926699,0.9832657200811359,0.9832657200811359,0.5147629976272583,0.4520525925177291,0.23618937340963125,0.9670822942643391,0.0004494073752916775,0.2830165045982511,0.00015598397671509398,0.0004977355520525039
17.0,0.1623684090524857,5.985104387670154,227.0304,227.0304,0.035646615445478584,0.9580209895052474,0.01309604917246586,0.16798697978088983,0.25443349814815996,1.04107370681001,0.915382782311387,0.9960495353184442,0.9793407210439292,0.8596368482425454,0.3251246346914217,0.9495769442300701,0.981898799990351,0.9832657200811359,0.9832657200811359,0.514930248260498,0.45178995649713527,0.2359509360194727,0.9670822942643391,0.0001651593599059002,0.014733168001839658,0.0001651593599059002,
18.0,0.15458404474649667,4.634944001593,244.30464,244.30464,0.9991046702896288,0.9580209895052474,0.17448242669966982,0.05009369623996418,0.06247763373683772,1.0403651442095176,0.8965146475873871,0.9953697414250394,0.9793407210439292,0.9550973918274804,0.3024755028365137,0.9530907624020333,0.9855322220815249,0.9832657200811359,0.9832657200811359,0.514354407787323,0.4522430712148138,0.23636629947828536,0.9670822942643391,0.0007006624974335764,0.4432454845639029,0.00026069045619459886,0.0007730141999515983
19.0,0.16473687907039614,4.835310181247785,244.92096,244.92096,0.035646615445478584,0.9580209895052474,0.11014138770916652,0.03758983953070571,0.04355733352399124,1.0422339773249947,0.935639982168442,0.9971626971057528,0.9793407210439292,0.9674491927203326,0.3069334396049197,0.9503361034442267,0.9826837995903428,0.9832657200811359,0.9832657200811359,0.5145689845085144,0.4520923816652369,0.23622892612354462,0.9670822942643391,0.00024096509144499613,0.021576834897132358,0.00024096509144499613,
20.0,0.1599015703277333,5.875955363022794,262.1952,262.1952,0.9991046702896288,0.9580209895052474,0.1090545333597971,0.06300169441329984,0.0874021643775514,1.0405370094318374,0.901318497839203,0.995534628660889,0.9793407210439292,0.9438495614874308,0.3578969165611765,0.958346411336486,0.9909667636563458,0.9832657200811359,0.9832657200811359,0.5149307250976562,0.45183603421708296,0.23599460414347403,0.9670822942643391,0.0010488681327587852,0.6675494266023065,0.00029107623151874794,0.0011733464630136264
21.0,0.17737308144519046,3.5258396417834117,262.81152,262.81152,0.035646615445478584,0.9580209895052474,0.05202819242783036,0.13908057002709928,0.2508898737045868,1.040096645727393,0.8942574167461724,0.9951121443850461,0.9793407210439292,0.8871156470165955,0.336669948583306,0.9573220191474037,0.9899075030379291,0.9832657200811359,0.9832657200811359,0.514464259147644,0.4522457876407594,0.2363651190938371,0.9670822942643391,0.00038832499852136493,0.03495295658103714,0.00038832499852136493,
22.0,0.1595484969392581,5.693811689574685,280.08576,280.08576,0.9991046702896288,0.9580209895052474,0.041591078070909726,0.08024351131585018,0.1295943607756312,1.0392390983279276,0.8844760831009085,0.994289414699544,0.9793407210439292,0.9374911889925847,0.3462422054479816,0.9583555069208379,0.9909761688376896,0.9832657200811359,0.9832657200811359,0.5146195888519287,0.4521655707882526,0.23629122503668248,0.9670822942643391,0.0005374649188732592,0.3446439090037927,0.0001659945418096624,0.0005982871248614176
23.0,0.13363736399594245,3.935628684759254,280.70208,280.70208,0.035646615445478584,0.9580209895052474,0.052032185173865736,0.0533011354872849,0.0970852763812313,1.042629373267856,0.9446689055333009,0.9975420393787537,0.9793407210439292,0.9602530465536463,0.33388813352712265,0.9570712115448173,0.989648158405033,0.9832657200811359,0.9832657200811359,0.514818012714386,0.45200633868909534,0.23614711191017487,0.9670822942643391,0.0001123348329035779,0.010150132675335044,0.0001123348329035779,
24.0,0.16460685692468446,7.569816648480579,297.97632,297.97632,0.9991046702896288,0.9580209895052474,0.04027476720232657,0.0542469581698507,0.06851089449188882,1.0415015037042248,0.9225017411182947,0.9964599630154504,0.9793407210439292,0.9596039968842395,0.448848984950068,0.9644536970101093,0.9972819301213354,0.9832657200811359,0.9832657200811359,0.5158186554908752,0.45107818259265353,0.23530646651469797,0.9670822942643391,0.0004928431781776448,0.31751683463642166,0.00015127206355781752,0.0005486423165247054
25.0,0.13199613822577944,3.1290722530923727,298.59264,298.59264,0.035646615445478584,0.9580209895052474,0.01370932551930244,0.32992705189441474,0.4411957138350632,1.040685981838376,0.9094213777820249,0.9956775525637037,0.9793407210439292,0.6971896314839523,0.3684693765921203,0.9582186089626135,0.9908346111243115,0.9832657200811359,0.9832657200811359,0.5157760381698608,0.45105907536504275,0.23529214235461227,0.9670822942643391,0.00015190946250751483,0.013767331431154162,0.00015190946250751483,
26.0,0.14621324449656986,6.2338106016117685,315.86688,315.86688,0.9991046702896288,0.9580209895052474,0.08071765369516443,0.15466177352232446,0.257918536763588,1.0404098443177578,0.9054278155244913,0.995412626641667,0.9793407210439292,0.8581113170123014,0.3906379420819854,0.961668920643556,0.9944023650801083,0.9832657200811359,0.9832657200811359,0.5164263844490051,0.45046317479259645,0.2347530416835498,0.9670822942643391,0.0005393827710518801,0.34913087777701435,0.00015466477996175468,0.0006021595854841351
27.0,0.16699765574552325,6.617049305770559,316.4832,316.4832,0.035646615445478584,0.9580209895052474,0.03437186567031819,0.10195934684937846,0.13810015406118883,1.0416205720505023,0.9235435399680861,0.9965741970078188,0.9808416314517606,0.9164357215331729,0.40648491099754636,0.9627084011593056,0.9954772276041298,0.9832657200811359,0.9832657200811359,0.516403079032898,0.4505233496204576,0.23480641374932765,0.9670822942643391,0.0002068757072114572,0.018823116944986396,0.0002068757072114572,
28.0,0.14107066063675391,4.13123655040492,333.75744,333.75744,0.9991046702896288,0.9580209895052474,0.43183144703619125,0.033931158232373075,0.033313212187393845,1.0418215873907268,0.928868289644798,0.9967670508229514,0.9793407210439292,0.9777762924840423,0.31534921155859785,0.9508600309471525,0.9832255606235384,0.9832657200811359,0.9832657200811359,0.5152005553245544,0.45126336381916987,0.23548144040747604,0.9670822942643391,0.0022326559312085483,1.4536740138752862,0.0003336740301020255,0.002541939717004815
29.0,0.14344118404101594,3.28728346229251,334.37376,334.37376,0.035646615445478584,0.9580209895052474,0.04329263499338945,0.11965831916653533,0.17349027054219587,1.0421450928091713,0.9341351616076321,0.9970774214349327,0.9799365023370668,0.9080549239446774,0.3794012846359417,0.9598696220755676,0.9925418216923739,0.9832657200811359,0.9832657200811359,0.5151328444480896,0.4513967310698549,0.23559862521022581,0.9670822942643391,0.00012776715809183884,0.011686527715028205,0.00012776715809183884,
30.0,0.1390762742329205,4.51153386376043,351.648,351.648,0.9991046702896288,0.9580209895052474,0.19800748208026658,0.035777473396824994,0.02677744486253294,1.0426108055758077,0.9435113512557548,0.9975242255629237,0.9800599700149927,0.9687844756866849,0.3161306202822448,0.9524335800338426,0.9848526704321064,0.9832657200811359,0.9832657200811359,0.515426516532898,0.45115960170503266,0.2353855583379227,0.9670822942643391,0.0005003157551717627,0.3295241760093859,0.00015608611252342788,0.0005559029532748155
31.0,0.12806996588426325,2.7330961352331418,352.26432,352.26432,0.035646615445478584,0.9580209895052474,0.03717112926015075,0.20297226696388795,0.29343723935232885,1.0432553700488645,0.9567074700197794,0.9981426197491045,0.9808121343485301,0.8255706400943175,0.36025677090659036,0.9580585658127897,0.9906691203995066,0.9832657200811359,0.9832657200811359,0.5154311060905457,0.45119392253514234,0.23541496533551548,0.9670822942643391,0.00013444682195297108,0.012334299462963827,0.00013444682195297108,
32.0,0.13821366296443308,8.932704801121135,369.53856,369.53856,0.9991046702896288,0.9580209895052474,0.0896802550290657,0.07730361270868387,0.13360646703577916,1.0429451391761584,0.951266964915313,0.997844984716343,0.9821825683894649,0.9407721881633441,0.4686655101817556,0.9668864720997502,0.9997975124084576,0.9832657200811359,0.9832657200811359,0.5160531401634216,0.4507532459244763,0.2350129187282127,0.9670822942643391,0.0005262192612907225,0.3482835181499695,0.00016090959270283553,0.0005851109408737745
33.0,0.13912997398654356,4.173535388174536,370.15488,370.15488,0.035646615445478584,0.9580209895052474,0.0640383899502311,0.0432331330336828,0.07345751884660083,1.0434475143255044,0.9612798094160863,0.9983269626791743,0.9793407210439292,0.9696911544227886,0.3710675605982465,0.9550908760045815,0.9876004158788995,0.9832657200811359,0.9832657200811359,0.5160955786705017,0.4506729190486327,0.23494131334581092,0.9670822942643391,0.00024193641227918822,0.022291112244602118,0.00024193641227918822,
34.0,0.13959532850463416,3.3463593316690092,387.42912,387.42912,0.9991046702896288,0.9580209895052474,0.045898056827831844,0.15766361773431264,0.23369595476438748,1.0425701171134194,0.9442058838222825,0.9974851891132941,0.9803894276307952,0.8765783921033337,0.3386703549158423,0.9502821075017721,0.9826279657251434,0.9832657200811359,0.9832657200811359,0.515868067741394,0.45092864185200066,0.2351725135046244,0.9670822942643391,0.0003941905398043111,0.26242282969626274,0.00012415829005317232,0.00043766203279903894
35.0,0.12018243652554621,3.83669387531202,388.04544,388.04544,0.035646615445478584,0.9580209895052474,0.14660001406515916,0.04023986523232006,0.054259609202037526,1.0438295742461825,0.9693826893589081,0.9986935103925466,0.9813353853494471,0.9690631065572098,0.37356025442668045,0.9501021509073599,0.9824418837386575,0.9832657200811359,0.9832657200811359,0.5157835483551025,0.4508985271774919,0.2351451795706717,0.9670822942643391,0.00010749172464896871,0.009939146197211812,0.00010749172464896871,
36.0,0.11192384471381953,4.652875485431664,405.31968,405.31968,0.9991046702896288,0.9580209895052474,0.3195171304371046,0.028583249896412928,0.024139450675901414,1.0434401871238963,0.9615113202715955,0.9983199329729698,0.981537009273141,0.9814223323121047,0.4120524481535312,0.95948674713951,0.9921459143964505,0.9832657200811359,0.9832657200811359,0.5161352157592773,0.4507592591858861,0.23501926975119186,0.9670822942643391,0.0005019907590019192,0.3356850088274541,0.00012095234084971003,0.0005632847467909703
37.0,0.11543773143070073,4.835778315861833,405.936,405.936,0.035646615445478584,0.9580209895052474,0.00824553860809425,0.19831915934977937,0.2693129630341869,1.0430957740789502,0.9537557066120372,0.9979895036155626,0.9793407210439292,0.8458315968369606,0.48745838998546576,0.9661342657462695,0.9990197023317536,0.9832657200811359,0.9832657200811359,0.5161778330802917,0.4507290511951779,0.23499098867338739,0.9670822942643391,0.00011922683785016411,0.011067419452956528,0.00011922683785016411,
38.0,0.10931277096346743,3.553402159194318,423.21024,423.21024,0.9991046702896288,0.9580209895052474,0.09730038283646912,0.04690520780761155,0.060713266102091684,1.043805500178798,0.9688039122201351,0.9986704137684996,0.9828640367316341,0.9646225274459544,0.6330660915498462,0.9785784725111355,1.0118874870473578,0.9832657200811359,0.9832657200811359,0.516015350818634,0.4508416416044544,0.23509024127439615,0.9670822942643391,0.0003736573654041236,0.25128386033757977,0.00011203511038668588,0.0004156420264829195
39.0,0.11795899199683882,6.673117017589649,423.82656,423.82656,0.035646615445478584,0.9580209895052474,0.017785585376488486,0.0862293863301054,0.11087361260036611,1.0430687274096155,0.9527139077622455,0.9979635550816748,0.9822652478864975,0.9397008206749979,0.7209667588728961,0.9847698911910144,1.0182896502516678,0.9832657200811359,0.9832657200811359,0.5158084034919739,0.45093623209475275,0.23517291203909552,0.9670822942643391,0.00011903567202102661,0.011087200541624043,0.00011903567202102661,
40.0,0.1460763506394647,10.682288282944132,441.1008,441.1008,0.9991046702896288,0.9580209895052474,0.007478979689165436,0.12065220408185355,0.15961066900572363,1.0437637379555629,0.9678778687980982,0.9986303471543281,0.9800905998613596,0.9106019150971055,0.41776454592339074,0.9623220498381118,0.9950777255933028,0.9832657200811359,0.9832657200811359,0.5163775682449341,0.4505292390052814,0.2348113505387348,0.9670822942643391,0.0006438087005954355,0.43513566585389185,0.00019294751889031763,0.0007160150850927378
41.0,0.11106986892519206,4.368105649155364,441.71712,441.71712,0.035646615445478584,0.9580209895052474,0.014172183965490586,0.0731204561256616,0.11014483083106545,1.0435810584824468,0.9640000619683192,0.9984550847425264,0.9793407210439292,0.9500270407113616,0.537499804647819,0.9732641926498189,1.0063923188565689,0.9832657200811359,0.9832657200811359,0.5164611339569092,0.4504034094679682,0.2346971038719614,0.9670822942643391,0.00019360761022704448,0.018101566466611985,0.00019360761022704448,
42.0,0.12386797827811503,6.586645938546605,458.99136,458.99136,0.9991046702896288,0.9580209895052474,0.014753995784397783,0.0564809146715897,0.06202298446280551,1.0428393129484737,0.9477364243687979,0.9977434551926394,0.9800599700149927,0.958257586182754,0.3425656774032225,0.9490397174223864,0.981343286968481,0.9832657200811359,0.9832657200811359,0.5161895751953125,0.45069115551332584,0.23495792041687275,0.9670822942643391,0.0004297998710512485,0.29242367914054057,0.00012165033986548324,0.000479077490394277
43.0,0.11676230265709488,6.188082329250444,459.60768,459.60768,0.035646615445478584,0.9580209895052474,0.3710050350543798,0.03061819708729283,0.02725034250320682,1.0439513764995079,0.9719293087695092,0.9988103672912256,0.9835787988358762,0.9795244557815879,0.36981339959679305,0.954604870771806,0.9870978679203049,0.9832657200811359,0.9832657200811359,0.516162097454071,0.4506896954224888,0.23495641584591598,0.9670822942643391,0.0001282335962546774,0.01204855921514536,0.0001282335962546774,
44.0,0.08824011165261085,2.854483335358458,476.88192,476.88192,0.9991046702896288,0.9580209895052474,0.025430795810614033,0.05554997850988781,0.07492132780716,1.0441064701565916,0.9757492378854111,0.9989591639126083,0.9852583435908505,0.95947148377031,0.35310297404160224,0.9532987339869903,0.9857472726373985,0.9832657200811359,0.9832657200811359,0.5160321593284607,0.45088899557727224,0.2351367621651556,0.9670822942643391,0.00040490548946894416,0.2768766500173001,8.7982791299818e-05,0.00045550207807619134
45.0,0.10421498622236477,3.972544269502285,477.49824,477.49824,0.035646615445478584,0.9580209895052474,0.01271414317922301,0.13067690658701714,0.16418515781926432,1.042163635958661,0.9358714930239513,0.9970952117046687,0.9807825462750507,0.8999832275643,0.443129073092972,0.9665256464542347,0.9994244049204438,0.9832657200811359,0.9832657200811359,0.5160372257232666,0.45093927969064496,0.23518059396914803,0.9670822942643391,0.0003116653022478255,0.02938286207972851,0.0003116653022478255,
46.0,0.10439260687499036,3.5255756781087495,494.77248,494.77248,0.9991046702896288,0.9580209895052474,0.32467451003537906,0.02026911188940019,0.028582054193130233,1.0447240943400595,0.9892347452188223,0.9995517116254691,0.989026713058565,0.9857796933545905,0.42124962883085626,0.9618865502648154,0.9946274024141077,0.9832657200811359,0.9832657200811359,0.5157575011253357,0.4511810559287035,0.2353993700290255,0.9670822942643391,0.0004293120997490038,0.29483611878913507,0.00010438240833406032,0.0004811746781285289
47.0,0.10574222307169313,6.307900436749198,495.3888,495.3888,0.035646615445478584,0.9580209895052474,0.20038349783492054,0.03624064084959919,0.05671425610836572,1.0442465581188392,0.9786431235792763,0.9990935640929299,0.9836301552116826,0.9745175335654855,0.4190734055354994,0.9619385946488536,0.9946812182934252,0.9832657200811359,0.9832657200811359,0.5157703161239624,0.4511688555267981,0.23538832080554378,0.9670822942643391,0.0001415666335166523,0.01340712850651471,0.0001415666335166523,
48.0,0.12532982773580492,6.235375776449198,512.66304,512.66304,0.9991046702896288,0.9580209895052474,0.0075591765944545775,0.14912641814296643,0.1978243869462999,1.043570598535421,0.9638264288266873,0.998445049485079,0.9822377734448035,0.8965050346798918,0.45366246268773347,0.9652695936138037,0.998125598347435,0.9832657200811359,0.9832657200811359,0.5166519284248352,0.45026467325086894,0.23457285367275257,0.9670822942643391,0.0008603034479048609,0.5939743137632263,0.00023434101847670354,0.0009600894702779746
49.0,0.1262339688707136,5.290041604460926,513.27936,513.27936,0.035646615445478584,0.9580209895052474,0.8833862227657209,0.03273185652906247,0.035006345759356676,1.0439810022443912,0.9735498847580738,0.9988387901863166,0.9845665402592821,0.9808416314517606,0.4421015206213762,0.9631969978684095,0.9959824552481491,0.9832657200811359,0.9832657200811359,0.5166894197463989,0.4502114292094832,0.23452520181825126,0.9670822942643391,0.00021112832990865526,0.020085534505597025,0.00021112832990865526,
50.0,0.11490663362645627,4.775206411882307,530.5536,530.5536,0.9991046702896288,0.9580209895052474,0.011270808377142609,0.20073615886009713,0.26344126999319567,1.0429884645806755,0.9516142311985769,0.9978865510442856,0.9814223323121049,0.8488300975865858,0.5391642052291872,0.9684467204859786,1.0014108687851404,0.9832657200811359,0.9832657200811359,0.516639232635498,0.45027741324574566,0.23458334243677073,0.9670822942643391,0.0010403223503230518,0.7238515781551484,0.00020577633743332712,0.0011729663323957894
51.0,0.1092174708607299,3.585648782635203,531.16992,531.16992,0.035646615445478584,0.9580209895052474,0.015500010397547724,0.11469894366324654,0.15021930313655182,1.0438098074060087,0.9694984447866628,0.9986745461158084,0.9851891880486653,0.9181124932876491,0.44194133183302864,0.9563964731425773,0.9889504531463988,0.9832657200811359,0.9832657200811359,0.5166874527931213,0.4502207811633845,0.23453341810548792,0.9670822942643391,8.568711968016437e-05,0.008200400902751426,8.568711968016437e-05,
52.0,0.11869403795309745,4.501205357926761,548.44416,548.44416,0.9991046702896288,0.9580209895052474,0.06214592681228667,0.037047089130003416,0.05028297473024436,1.0446113695167545,0.9868038812359754,0.9994435635995013,0.9883072537226305,0.973573454236737,0.5996686827011737,0.9752083736964046,1.008402676256468,0.9832657200811359,0.9832657200811359,0.516470193862915,0.4504421660727693,0.23473102035417281,0.9670822942643391,0.0003725802850747266,0.26142912399004103,8.28413824427482e-05,0.00041840690162925923
53.0,0.13874096127322103,7.917413610257473,549.06048,549.06048,0.035646615445478584,0.9580209895052474,0.06121685285528918,0.025339592807420305,0.03865213230401669,1.044756270408781,0.9900450332131043,0.9995825812974154,0.98912926714213,0.9818151986655363,0.5790355853532749,0.9739281290701955,1.0070788544537093,0.9832657200811359,0.9832657200811359,0.5164812207221985,0.4504557076237742,0.2347435630243209,0.9670822942643391,0.00010659104277242212,0.010226943034467695,0.00010659104277242212,
54.0,0.1058783556075516,5.91843819545821,566.33472,566.33472,0.9991046702896288,0.9580209895052474,0.016077722635014037,0.09144100430101579,0.13126305047865267,1.0448900275504802,0.9930546743347239,0.9997109076980231,0.9937196755952732,0.9333109365049918,0.5652007439011049,0.9734177047716523,1.0065510562491815,0.9832657200811359,0.9832657200811359,0.5164767503738403,0.45046008700444506,0.2347475328124153,0.9670822942643391,0.0004992622827790875,0.35209315477149516,0.00014562702490432983,0.0005550636114175845
55.0,0.09504716436849378,4.823412814808108,566.95104,566.95104,0.035646615445478584,0.9580209895052474,0.05935425348188924,0.03642631950923104,0.04750778302958731,1.0445289106698687,0.9848360389641473,0.9993644527057974,0.985935715527816,0.9752148785270556,0.5467868473283636,0.972468430850226,1.005569470786335,0.9832657200811359,0.9832657200811359,0.5164870619773865,0.4504726128387927,0.23475910559934285,0.9670822942643391,9.633814494199077e-05,0.009271124290535226,9.633814494199077e-05,
56.0,0.1120534190821616,9.1134708261102,584.22528,584.22528,0.9991046702896288,0.9580209895052474,0.6580764764788627,0.023682666693404682,0.02139991683804469,1.0444316951819208,0.982810318978442,0.999271184312849,0.9860233434684526,0.9853040896153941,0.43249410036413644,0.962373524523231,0.9951309523821961,0.9832657200811359,0.9832657200811359,0.5169290900230408,0.44981649043851357,0.23416946305057904,0.9670822942643391,0.0008372145393082975,0.5933415457251385,0.00015617633070137026,0.0009444094014213968
57.0,0.12783254802413832,7.047338354630895,584.8416,584.8416,0.035646615445478584,0.9580209895052474,0.008739066299754775,0.11707443729928589,0.1656840389168655,1.044735641322738,0.9895241337882085,0.9995627897832872,0.9906384835751139,0.9124542588041018,0.5971056620876116,0.9746151176144897,1.0077892268267417,0.9832657200811359,0.9832657200811359,0.5171082019805908,0.4498385971621087,0.23418840069658947,0.9670822942643391,0.00012305372132148676,0.011884455974723096,0.00012305372132148676,
